repo_full,org,repo,month,openrank
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2019-08,157.62
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2019-09,170.74
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2019-10,143.54
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2019-11,134.39
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2019-12,161.59
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2020-01,159.19
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2020-02,155.11
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2020-03,191.01
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2020-04,204.66
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2020-05,174.2
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2020-06,146.27
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2020-07,135.34
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2020-08,120.12
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2020-09,127.72
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2020-10,173.53
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2020-11,218.65
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2020-12,267.27
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2021-01,289.46
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2021-02,268.0
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2021-03,235.48
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2021-04,234.31
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2021-05,190.85
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2021-06,162.98
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2021-07,149.05
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2021-08,142.19
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2021-09,161.28
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2021-10,150.04
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2021-11,158.92
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2021-12,202.45
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2022-01,216.76
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2022-02,192.1
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2022-03,164.89
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2022-04,162.6
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2022-05,139.49
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2022-06,128.07
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2022-07,144.98
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2022-08,163.67
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2022-09,178.24
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2022-10,155.1
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2022-11,145.06
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2022-12,136.43
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2023-01,147.75
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2023-02,256.38
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2023-03,275.12
python/cpython,python,cpython,2017-02,90.91
python/cpython,python,cpython,2017-03,137.04
python/cpython,python,cpython,2017-04,159.13
python/cpython,python,cpython,2017-05,191.58
python/cpython,python,cpython,2017-06,217.85
python/cpython,python,cpython,2017-07,225.42
python/cpython,python,cpython,2017-08,214.27
python/cpython,python,cpython,2017-09,230.64
python/cpython,python,cpython,2017-10,223.53
python/cpython,python,cpython,2017-11,253.99
python/cpython,python,cpython,2017-12,287.79
python/cpython,python,cpython,2018-01,313.47
python/cpython,python,cpython,2018-02,274.27
python/cpython,python,cpython,2018-03,240.5
python/cpython,python,cpython,2018-04,225.99
python/cpython,python,cpython,2018-05,271.04
python/cpython,python,cpython,2018-06,292.55
python/cpython,python,cpython,2018-07,301.02
python/cpython,python,cpython,2018-08,298.06
python/cpython,python,cpython,2018-09,340.81
python/cpython,python,cpython,2018-10,333.49
python/cpython,python,cpython,2018-11,316.75
python/cpython,python,cpython,2018-12,321.48
python/cpython,python,cpython,2019-01,309.41
python/cpython,python,cpython,2019-02,336.24
python/cpython,python,cpython,2019-03,337.27
python/cpython,python,cpython,2019-04,326.39
python/cpython,python,cpython,2019-05,424.2
python/cpython,python,cpython,2019-06,403.96
python/cpython,python,cpython,2019-07,384.79
python/cpython,python,cpython,2019-08,390.9
python/cpython,python,cpython,2019-09,420.58
python/cpython,python,cpython,2019-10,358.39
python/cpython,python,cpython,2019-11,344.14
python/cpython,python,cpython,2019-12,320.04
python/cpython,python,cpython,2020-01,321.53
python/cpython,python,cpython,2020-02,317.1
python/cpython,python,cpython,2020-03,324.01
python/cpython,python,cpython,2020-04,314.09
python/cpython,python,cpython,2020-05,345.99
python/cpython,python,cpython,2020-06,338.23
python/cpython,python,cpython,2020-07,325.55
python/cpython,python,cpython,2020-08,296.33
python/cpython,python,cpython,2020-09,284.23
python/cpython,python,cpython,2020-10,331.01
python/cpython,python,cpython,2020-11,346.21
python/cpython,python,cpython,2020-12,331.02
python/cpython,python,cpython,2021-01,322.21
python/cpython,python,cpython,2021-02,288.75
python/cpython,python,cpython,2021-03,290.01
python/cpython,python,cpython,2021-04,338.02
python/cpython,python,cpython,2021-05,354.93
python/cpython,python,cpython,2021-06,332.73
python/cpython,python,cpython,2021-07,353.6
python/cpython,python,cpython,2021-08,343.05
python/cpython,python,cpython,2021-09,338.3
python/cpython,python,cpython,2021-10,322.06
python/cpython,python,cpython,2021-11,324.62
python/cpython,python,cpython,2021-12,347.1
python/cpython,python,cpython,2022-01,370.74
python/cpython,python,cpython,2022-02,375.77
python/cpython,python,cpython,2022-03,403.49
python/cpython,python,cpython,2022-04,491.36
python/cpython,python,cpython,2022-05,590.9
python/cpython,python,cpython,2022-06,573.96
python/cpython,python,cpython,2022-07,578.17
python/cpython,python,cpython,2022-08,600.93
python/cpython,python,cpython,2022-09,598.59
python/cpython,python,cpython,2022-10,652.35
python/cpython,python,cpython,2022-11,650.17
python/cpython,python,cpython,2022-12,614.29
python/cpython,python,cpython,2023-01,607.39
python/cpython,python,cpython,2023-02,594.78
python/cpython,python,cpython,2023-03,595.01
pytorch/pytorch,pytorch,pytorch,2017-01,60.87
pytorch/pytorch,pytorch,pytorch,2017-02,98.77
pytorch/pytorch,pytorch,pytorch,2017-03,131.32
pytorch/pytorch,pytorch,pytorch,2017-04,156.98
pytorch/pytorch,pytorch,pytorch,2017-05,193.55
pytorch/pytorch,pytorch,pytorch,2017-06,226.03
pytorch/pytorch,pytorch,pytorch,2017-07,226.14
pytorch/pytorch,pytorch,pytorch,2017-08,224.89
pytorch/pytorch,pytorch,pytorch,2017-09,215.47
pytorch/pytorch,pytorch,pytorch,2017-10,277.38
pytorch/pytorch,pytorch,pytorch,2017-11,335.14
pytorch/pytorch,pytorch,pytorch,2017-12,374.59
pytorch/pytorch,pytorch,pytorch,2018-01,383.55
pytorch/pytorch,pytorch,pytorch,2018-02,398.06
pytorch/pytorch,pytorch,pytorch,2018-03,453.0
pytorch/pytorch,pytorch,pytorch,2018-04,551.43
pytorch/pytorch,pytorch,pytorch,2018-05,600.92
pytorch/pytorch,pytorch,pytorch,2018-06,649.63
pytorch/pytorch,pytorch,pytorch,2018-07,667.45
pytorch/pytorch,pytorch,pytorch,2018-08,685.59
pytorch/pytorch,pytorch,pytorch,2018-09,684.82
pytorch/pytorch,pytorch,pytorch,2018-10,743.98
pytorch/pytorch,pytorch,pytorch,2018-11,768.06
pytorch/pytorch,pytorch,pytorch,2018-12,790.56
pytorch/pytorch,pytorch,pytorch,2019-01,802.53
pytorch/pytorch,pytorch,pytorch,2019-02,795.84
pytorch/pytorch,pytorch,pytorch,2019-03,797.61
pytorch/pytorch,pytorch,pytorch,2019-04,859.56
pytorch/pytorch,pytorch,pytorch,2019-05,908.27
pytorch/pytorch,pytorch,pytorch,2019-06,916.81
pytorch/pytorch,pytorch,pytorch,2019-07,937.95
pytorch/pytorch,pytorch,pytorch,2019-08,984.57
pytorch/pytorch,pytorch,pytorch,2019-09,1003.88
pytorch/pytorch,pytorch,pytorch,2019-10,1037.79
pytorch/pytorch,pytorch,pytorch,2019-11,1068.28
pytorch/pytorch,pytorch,pytorch,2019-12,1063.75
pytorch/pytorch,pytorch,pytorch,2020-01,1057.39
pytorch/pytorch,pytorch,pytorch,2020-02,1042.0
pytorch/pytorch,pytorch,pytorch,2020-03,1096.08
pytorch/pytorch,pytorch,pytorch,2020-04,1139.69
pytorch/pytorch,pytorch,pytorch,2020-05,1137.07
pytorch/pytorch,pytorch,pytorch,2020-06,1139.02
pytorch/pytorch,pytorch,pytorch,2020-07,1177.0
pytorch/pytorch,pytorch,pytorch,2020-08,1200.89
pytorch/pytorch,pytorch,pytorch,2020-09,1247.28
pytorch/pytorch,pytorch,pytorch,2020-10,1269.2
pytorch/pytorch,pytorch,pytorch,2020-11,1306.73
pytorch/pytorch,pytorch,pytorch,2020-12,1313.81
pytorch/pytorch,pytorch,pytorch,2021-01,1336.73
pytorch/pytorch,pytorch,pytorch,2021-02,1272.88
pytorch/pytorch,pytorch,pytorch,2021-03,1348.1
pytorch/pytorch,pytorch,pytorch,2021-04,1416.36
pytorch/pytorch,pytorch,pytorch,2021-05,1448.02
pytorch/pytorch,pytorch,pytorch,2021-06,1481.35
pytorch/pytorch,pytorch,pytorch,2021-07,1491.88
pytorch/pytorch,pytorch,pytorch,2021-08,1475.71
pytorch/pytorch,pytorch,pytorch,2021-09,1400.97
pytorch/pytorch,pytorch,pytorch,2021-10,1182.27
pytorch/pytorch,pytorch,pytorch,2021-11,1208.35
pytorch/pytorch,pytorch,pytorch,2021-12,1164.73
pytorch/pytorch,pytorch,pytorch,2022-01,1164.64
pytorch/pytorch,pytorch,pytorch,2022-02,1122.63
pytorch/pytorch,pytorch,pytorch,2022-03,1103.54
pytorch/pytorch,pytorch,pytorch,2022-04,1122.61
pytorch/pytorch,pytorch,pytorch,2022-05,1152.79
pytorch/pytorch,pytorch,pytorch,2022-06,1189.14
pytorch/pytorch,pytorch,pytorch,2022-07,1185.98
pytorch/pytorch,pytorch,pytorch,2022-08,1190.61
pytorch/pytorch,pytorch,pytorch,2022-09,1126.56
pytorch/pytorch,pytorch,pytorch,2022-10,1181.0
pytorch/pytorch,pytorch,pytorch,2022-11,1215.72
pytorch/pytorch,pytorch,pytorch,2022-12,1223.64
pytorch/pytorch,pytorch,pytorch,2023-01,1238.96
pytorch/pytorch,pytorch,pytorch,2023-02,1258.7
pytorch/pytorch,pytorch,pytorch,2023-03,1328.6
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2015-01,61.41
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2015-02,88.88
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2015-03,132.82
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2015-04,128.63
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2015-05,186.81
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2015-06,199.63
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2015-07,224.79
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2015-08,250.15
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2015-09,227.75
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2015-10,231.67
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2015-11,249.66
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2015-12,309.64
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2016-01,326.16
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2016-02,303.1
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2016-03,277.28
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2016-04,287.68
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2016-05,289.13
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2016-06,285.07
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2016-07,255.32
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2016-08,207.57
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2016-09,158.24
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2016-10,130.84
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2016-11,145.0
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2016-12,176.61
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2017-01,190.25
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2017-02,190.79
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2017-03,207.38
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2017-04,215.36
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2017-05,229.87
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2017-06,252.68
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2017-07,261.59
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2017-08,270.42
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2017-09,258.86
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2017-10,270.16
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2017-11,379.24
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2017-12,374.94
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2018-01,335.11
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2018-02,349.78
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2018-03,340.26
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2018-04,318.77
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2018-05,325.03
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2018-06,321.19
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2018-07,330.5
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2018-08,336.66
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2018-09,355.0
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2018-10,320.16
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2018-11,319.65
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2018-12,297.3
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2019-01,286.34
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2019-02,254.88
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2019-03,260.76
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2019-04,241.53
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2019-05,274.48
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2019-06,263.11
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2019-07,263.53
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2019-08,290.64
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2019-09,295.43
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2019-10,280.04
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2019-11,256.98
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2019-12,350.86
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2020-01,327.43
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2020-02,332.68
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2020-03,386.25
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2020-04,448.74
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2020-05,405.11
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2020-06,345.07
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2020-07,299.69
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2020-08,246.24
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2020-09,267.42
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2020-10,310.56
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2020-11,298.34
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2020-12,296.38
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2021-01,283.52
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2021-02,286.38
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2021-03,313.64
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2021-04,292.75
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2021-05,282.87
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2021-06,250.33
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2021-07,227.9
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2021-08,237.25
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2021-09,210.1
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2021-10,193.85
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2021-11,204.14
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2021-12,192.75
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2022-01,348.88
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2022-02,325.02
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2022-03,321.91
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2022-04,302.36
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2022-05,298.68
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2022-06,283.4
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2022-07,279.14
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2022-08,272.78
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2022-09,242.18
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2022-10,222.78
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2022-11,220.79
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2022-12,225.2
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2023-01,205.63
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2023-02,190.35
qbittorrent/qBittorrent,qbittorrent,qBittorrent,2023-03,184.27
qgis/QGIS,qgis,QGIS,2015-01,17.19
qgis/QGIS,qgis,QGIS,2015-02,19.25
qgis/QGIS,qgis,QGIS,2015-03,18.1
qgis/QGIS,qgis,QGIS,2015-04,23.58
qgis/QGIS,qgis,QGIS,2015-05,34.07
qgis/QGIS,qgis,QGIS,2015-06,32.65
qgis/QGIS,qgis,QGIS,2015-07,32.26
qgis/QGIS,qgis,QGIS,2015-08,33.0
qgis/QGIS,qgis,QGIS,2015-09,39.54
qgis/QGIS,qgis,QGIS,2015-10,35.92
qgis/QGIS,qgis,QGIS,2015-11,44.52
qgis/QGIS,qgis,QGIS,2015-12,50.92
qgis/QGIS,qgis,QGIS,2016-01,61.37
qgis/QGIS,qgis,QGIS,2016-02,56.53
qgis/QGIS,qgis,QGIS,2016-03,56.17
qgis/QGIS,qgis,QGIS,2016-04,51.51
qgis/QGIS,qgis,QGIS,2016-05,58.84
qgis/QGIS,qgis,QGIS,2016-06,59.6
qgis/QGIS,qgis,QGIS,2016-07,51.15
qgis/QGIS,qgis,QGIS,2016-08,49.91
qgis/QGIS,qgis,QGIS,2016-09,57.93
qgis/QGIS,qgis,QGIS,2016-10,65.68
qgis/QGIS,qgis,QGIS,2016-11,65.77
qgis/QGIS,qgis,QGIS,2016-12,77.72
qgis/QGIS,qgis,QGIS,2017-01,82.17
qgis/QGIS,qgis,QGIS,2017-02,83.4
qgis/QGIS,qgis,QGIS,2017-03,79.15
qgis/QGIS,qgis,QGIS,2017-04,87.73
qgis/QGIS,qgis,QGIS,2017-05,91.78
qgis/QGIS,qgis,QGIS,2017-06,86.92
qgis/QGIS,qgis,QGIS,2017-07,95.45
qgis/QGIS,qgis,QGIS,2017-08,98.9
qgis/QGIS,qgis,QGIS,2017-09,106.98
qgis/QGIS,qgis,QGIS,2017-10,113.41
qgis/QGIS,qgis,QGIS,2017-11,114.96
qgis/QGIS,qgis,QGIS,2017-12,105.33
qgis/QGIS,qgis,QGIS,2018-01,101.05
qgis/QGIS,qgis,QGIS,2018-02,102.4
qgis/QGIS,qgis,QGIS,2018-03,102.22
qgis/QGIS,qgis,QGIS,2018-04,98.72
qgis/QGIS,qgis,QGIS,2018-05,109.14
qgis/QGIS,qgis,QGIS,2018-06,105.8
qgis/QGIS,qgis,QGIS,2018-07,100.88
qgis/QGIS,qgis,QGIS,2018-08,106.61
qgis/QGIS,qgis,QGIS,2018-09,127.9
qgis/QGIS,qgis,QGIS,2018-10,130.72
qgis/QGIS,qgis,QGIS,2018-11,114.66
qgis/QGIS,qgis,QGIS,2018-12,110.62
qgis/QGIS,qgis,QGIS,2019-01,115.18
qgis/QGIS,qgis,QGIS,2019-02,123.38
qgis/QGIS,qgis,QGIS,2019-03,115.46
qgis/QGIS,qgis,QGIS,2019-04,118.62
qgis/QGIS,qgis,QGIS,2019-05,134.96
qgis/QGIS,qgis,QGIS,2019-06,189.01
qgis/QGIS,qgis,QGIS,2019-07,235.05
qgis/QGIS,qgis,QGIS,2019-08,260.25
qgis/QGIS,qgis,QGIS,2019-09,267.78
qgis/QGIS,qgis,QGIS,2019-10,276.69
qgis/QGIS,qgis,QGIS,2019-11,311.58
qgis/QGIS,qgis,QGIS,2019-12,310.25
qgis/QGIS,qgis,QGIS,2020-01,329.71
qgis/QGIS,qgis,QGIS,2020-02,324.05
qgis/QGIS,qgis,QGIS,2020-03,354.98
qgis/QGIS,qgis,QGIS,2020-04,365.06
qgis/QGIS,qgis,QGIS,2020-05,371.62
qgis/QGIS,qgis,QGIS,2020-06,373.18
qgis/QGIS,qgis,QGIS,2020-07,360.86
qgis/QGIS,qgis,QGIS,2020-08,342.51
qgis/QGIS,qgis,QGIS,2020-09,375.41
qgis/QGIS,qgis,QGIS,2020-10,380.63
qgis/QGIS,qgis,QGIS,2020-11,384.43
qgis/QGIS,qgis,QGIS,2020-12,364.62
qgis/QGIS,qgis,QGIS,2021-01,358.49
qgis/QGIS,qgis,QGIS,2021-02,374.49
qgis/QGIS,qgis,QGIS,2021-03,390.49
qgis/QGIS,qgis,QGIS,2021-04,379.7
qgis/QGIS,qgis,QGIS,2021-05,372.12
qgis/QGIS,qgis,QGIS,2021-06,374.74
qgis/QGIS,qgis,QGIS,2021-07,389.4
qgis/QGIS,qgis,QGIS,2021-08,329.52
qgis/QGIS,qgis,QGIS,2021-09,348.05
qgis/QGIS,qgis,QGIS,2021-10,312.53
qgis/QGIS,qgis,QGIS,2021-11,328.79
qgis/QGIS,qgis,QGIS,2021-12,306.11
qgis/QGIS,qgis,QGIS,2022-01,321.26
qgis/QGIS,qgis,QGIS,2022-02,328.2
qgis/QGIS,qgis,QGIS,2022-03,347.4
qgis/QGIS,qgis,QGIS,2022-04,317.7
qgis/QGIS,qgis,QGIS,2022-05,310.27
qgis/QGIS,qgis,QGIS,2022-06,291.63
qgis/QGIS,qgis,QGIS,2022-07,293.52
qgis/QGIS,qgis,QGIS,2022-08,306.18
qgis/QGIS,qgis,QGIS,2022-09,296.32
qgis/QGIS,qgis,QGIS,2022-10,283.07
qgis/QGIS,qgis,QGIS,2022-11,273.34
qgis/QGIS,qgis,QGIS,2022-12,254.67
qgis/QGIS,qgis,QGIS,2023-01,261.78
qgis/QGIS,qgis,QGIS,2023-02,266.19
qgis/QGIS,qgis,QGIS,2023-03,279.81
qmk/qmk_firmware,qmk,qmk_firmware,2015-01,1.44
qmk/qmk_firmware,qmk,qmk_firmware,2015-02,1.23
qmk/qmk_firmware,qmk,qmk_firmware,2015-03,1.45
qmk/qmk_firmware,qmk,qmk_firmware,2015-04,2.44
qmk/qmk_firmware,qmk,qmk_firmware,2015-05,1.63
qmk/qmk_firmware,qmk,qmk_firmware,2015-06,3.15
qmk/qmk_firmware,qmk,qmk_firmware,2015-07,3.12
qmk/qmk_firmware,qmk,qmk_firmware,2015-08,1.61
qmk/qmk_firmware,qmk,qmk_firmware,2015-09,2.47
qmk/qmk_firmware,qmk,qmk_firmware,2015-10,3.04
qmk/qmk_firmware,qmk,qmk_firmware,2015-11,3.29
qmk/qmk_firmware,qmk,qmk_firmware,2015-12,8.27
qmk/qmk_firmware,qmk,qmk_firmware,2016-01,22.7
qmk/qmk_firmware,qmk,qmk_firmware,2016-02,25.78
qmk/qmk_firmware,qmk,qmk_firmware,2016-03,27.35
qmk/qmk_firmware,qmk,qmk_firmware,2016-04,29.72
qmk/qmk_firmware,qmk,qmk_firmware,2016-05,33.62
qmk/qmk_firmware,qmk,qmk_firmware,2016-06,46.23
qmk/qmk_firmware,qmk,qmk_firmware,2016-07,57.82
