repo_full,org,repo,month,change_requests,change_request_response_time,change_request_resolution_duration
renovatebot/renovate,renovatebot,renovate,2023-03,255.0,,
rstudio/rstudio,rstudio,rstudio,2015-01,32.0,,
rstudio/rstudio,rstudio,rstudio,2015-02,33.0,,
rstudio/rstudio,rstudio,rstudio,2015-03,44.0,,
rstudio/rstudio,rstudio,rstudio,2015-04,32.0,,
rstudio/rstudio,rstudio,rstudio,2015-05,31.0,,
rstudio/rstudio,rstudio,rstudio,2015-06,19.0,,
rstudio/rstudio,rstudio,rstudio,2015-07,19.0,,
rstudio/rstudio,rstudio,rstudio,2015-08,9.0,,
rstudio/rstudio,rstudio,rstudio,2015-09,20.0,,
rstudio/rstudio,rstudio,rstudio,2015-10,21.0,,
rstudio/rstudio,rstudio,rstudio,2015-11,8.0,,
rstudio/rstudio,rstudio,rstudio,2015-12,10.0,,
rstudio/rstudio,rstudio,rstudio,2016-01,26.0,,
rstudio/rstudio,rstudio,rstudio,2016-02,45.0,,
rstudio/rstudio,rstudio,rstudio,2016-03,51.0,,
rstudio/rstudio,rstudio,rstudio,2016-04,26.0,,
rstudio/rstudio,rstudio,rstudio,2016-05,19.0,,
rstudio/rstudio,rstudio,rstudio,2016-06,13.0,,
rstudio/rstudio,rstudio,rstudio,2016-07,21.0,,
rstudio/rstudio,rstudio,rstudio,2016-08,23.0,,
rstudio/rstudio,rstudio,rstudio,2016-09,39.0,,
rstudio/rstudio,rstudio,rstudio,2016-10,51.0,,
rstudio/rstudio,rstudio,rstudio,2016-11,56.0,,
rstudio/rstudio,rstudio,rstudio,2016-12,17.0,,
rstudio/rstudio,rstudio,rstudio,2017-01,31.0,,
rstudio/rstudio,rstudio,rstudio,2017-02,72.0,,
rstudio/rstudio,rstudio,rstudio,2017-03,66.0,,
rstudio/rstudio,rstudio,rstudio,2017-04,57.0,,
rstudio/rstudio,rstudio,rstudio,2017-05,97.0,,
rstudio/rstudio,rstudio,rstudio,2017-06,77.0,,
rstudio/rstudio,rstudio,rstudio,2017-07,68.0,,
rstudio/rstudio,rstudio,rstudio,2017-08,83.0,,
rstudio/rstudio,rstudio,rstudio,2017-09,43.0,,
rstudio/rstudio,rstudio,rstudio,2017-10,31.0,,
rstudio/rstudio,rstudio,rstudio,2017-11,26.0,,
rstudio/rstudio,rstudio,rstudio,2017-12,7.0,,
rstudio/rstudio,rstudio,rstudio,2018-01,41.0,,
rstudio/rstudio,rstudio,rstudio,2018-02,34.0,,
rstudio/rstudio,rstudio,rstudio,2018-03,67.0,,
rstudio/rstudio,rstudio,rstudio,2018-04,37.0,,
rstudio/rstudio,rstudio,rstudio,2018-05,41.0,,
rstudio/rstudio,rstudio,rstudio,2018-06,65.0,,
rstudio/rstudio,rstudio,rstudio,2018-07,35.0,,
rstudio/rstudio,rstudio,rstudio,2018-08,45.0,,
rstudio/rstudio,rstudio,rstudio,2018-09,30.0,,
rstudio/rstudio,rstudio,rstudio,2018-10,54.0,,
rstudio/rstudio,rstudio,rstudio,2018-11,48.0,,
rstudio/rstudio,rstudio,rstudio,2018-12,31.0,,
rstudio/rstudio,rstudio,rstudio,2019-01,32.0,,
rstudio/rstudio,rstudio,rstudio,2019-02,40.0,,
rstudio/rstudio,rstudio,rstudio,2019-03,44.0,,
rstudio/rstudio,rstudio,rstudio,2019-04,54.0,,
rstudio/rstudio,rstudio,rstudio,2019-05,42.0,,
rstudio/rstudio,rstudio,rstudio,2019-06,66.0,,
rstudio/rstudio,rstudio,rstudio,2019-07,40.0,,
rstudio/rstudio,rstudio,rstudio,2019-08,60.0,,
rstudio/rstudio,rstudio,rstudio,2019-09,44.0,,
rstudio/rstudio,rstudio,rstudio,2019-10,67.0,,
rstudio/rstudio,rstudio,rstudio,2019-11,49.0,,
rstudio/rstudio,rstudio,rstudio,2019-12,67.0,,
rstudio/rstudio,rstudio,rstudio,2020-01,73.0,,
rstudio/rstudio,rstudio,rstudio,2020-02,92.0,,
rstudio/rstudio,rstudio,rstudio,2020-03,69.0,,
rstudio/rstudio,rstudio,rstudio,2020-04,82.0,,
rstudio/rstudio,rstudio,rstudio,2020-05,55.0,,
rstudio/rstudio,rstudio,rstudio,2020-06,75.0,,
rstudio/rstudio,rstudio,rstudio,2020-07,102.0,,
rstudio/rstudio,rstudio,rstudio,2020-08,57.0,,
rstudio/rstudio,rstudio,rstudio,2020-09,90.0,,
rstudio/rstudio,rstudio,rstudio,2020-10,108.0,,
rstudio/rstudio,rstudio,rstudio,2020-11,73.0,,
rstudio/rstudio,rstudio,rstudio,2020-12,47.0,,
rstudio/rstudio,rstudio,rstudio,2021-01,42.0,,
rstudio/rstudio,rstudio,rstudio,2021-02,48.0,,
rstudio/rstudio,rstudio,rstudio,2021-03,35.0,,
rstudio/rstudio,rstudio,rstudio,2021-04,25.0,,
rstudio/rstudio,rstudio,rstudio,2021-05,41.0,,
rstudio/rstudio,rstudio,rstudio,2021-06,44.0,,
rstudio/rstudio,rstudio,rstudio,2021-07,71.0,,
rstudio/rstudio,rstudio,rstudio,2021-08,41.0,,
rstudio/rstudio,rstudio,rstudio,2021-09,22.0,,
rstudio/rstudio,rstudio,rstudio,2021-10,11.0,,
rstudio/rstudio,rstudio,rstudio,2021-11,39.0,,
rstudio/rstudio,rstudio,rstudio,2021-12,48.0,,
rstudio/rstudio,rstudio,rstudio,2022-01,79.0,,
rstudio/rstudio,rstudio,rstudio,2022-02,88.0,,
rstudio/rstudio,rstudio,rstudio,2022-03,77.0,,
rstudio/rstudio,rstudio,rstudio,2022-04,78.0,,
rstudio/rstudio,rstudio,rstudio,2022-05,87.0,,
rstudio/rstudio,rstudio,rstudio,2022-06,82.0,,
rstudio/rstudio,rstudio,rstudio,2022-07,31.0,,
rstudio/rstudio,rstudio,rstudio,2022-08,75.0,,
rstudio/rstudio,rstudio,rstudio,2022-09,78.0,,
rstudio/rstudio,rstudio,rstudio,2022-10,64.0,,
rstudio/rstudio,rstudio,rstudio,2022-11,52.0,,
rstudio/rstudio,rstudio,rstudio,2022-12,32.0,,
rstudio/rstudio,rstudio,rstudio,2023-01,47.0,,
rstudio/rstudio,rstudio,rstudio,2023-02,36.0,,
rstudio/rstudio,rstudio,rstudio,2023-03,54.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2019-08,7.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2019-09,13.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2019-10,32.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2019-11,33.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2019-12,49.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2020-01,40.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2020-02,28.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2020-03,43.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2020-04,41.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2020-05,89.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2020-06,80.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2020-07,129.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2020-08,65.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2020-09,99.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2020-10,114.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2020-11,155.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2020-12,157.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2021-01,190.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2021-02,125.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2021-03,112.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2021-04,110.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2021-05,78.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2021-06,81.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2021-07,54.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2021-08,78.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2021-09,98.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2021-10,15.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2021-11,70.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2021-12,67.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2022-01,78.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2022-02,75.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2022-03,88.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2022-04,74.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2022-05,101.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2022-06,61.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2022-07,83.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2022-08,147.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2022-09,126.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2022-10,104.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2022-11,54.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2022-12,99.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2023-01,130.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2023-02,146.0,,
ruffle-rs/ruffle,ruffle-rs,ruffle,2023-03,256.0,,
rust-lang/rust,rust-lang,rust,2015-01,691.0,,
rust-lang/rust,rust-lang,rust,2015-02,562.0,,
rust-lang/rust,rust-lang,rust,2015-03,544.0,,
rust-lang/rust,rust-lang,rust,2015-04,595.0,,
rust-lang/rust,rust-lang,rust,2015-05,545.0,,
rust-lang/rust,rust-lang,rust,2015-06,414.0,,
rust-lang/rust,rust-lang,rust,2015-07,460.0,,
rust-lang/rust,rust-lang,rust,2015-08,336.0,,
rust-lang/rust,rust-lang,rust,2015-09,382.0,,
rust-lang/rust,rust-lang,rust,2015-10,393.0,,
rust-lang/rust,rust-lang,rust,2015-11,329.0,,
rust-lang/rust,rust-lang,rust,2015-12,310.0,,
rust-lang/rust,rust-lang,rust,2016-01,403.0,,
rust-lang/rust,rust-lang,rust,2016-02,368.0,,
rust-lang/rust,rust-lang,rust,2016-03,373.0,,
rust-lang/rust,rust-lang,rust,2016-04,333.0,,
rust-lang/rust,rust-lang,rust,2016-05,429.0,,
rust-lang/rust,rust-lang,rust,2016-06,336.0,,
rust-lang/rust,rust-lang,rust,2016-07,291.0,,
rust-lang/rust,rust-lang,rust,2016-08,540.0,,
rust-lang/rust,rust-lang,rust,2016-09,361.0,,
rust-lang/rust,rust-lang,rust,2016-10,368.0,,
rust-lang/rust,rust-lang,rust,2016-11,323.0,,
rust-lang/rust,rust-lang,rust,2016-12,328.0,,
rust-lang/rust,rust-lang,rust,2017-01,349.0,,
rust-lang/rust,rust-lang,rust,2017-02,380.0,,
rust-lang/rust,rust-lang,rust,2017-03,443.0,,
rust-lang/rust,rust-lang,rust,2017-04,404.0,,
rust-lang/rust,rust-lang,rust,2017-05,374.0,,
rust-lang/rust,rust-lang,rust,2017-06,329.0,,
rust-lang/rust,rust-lang,rust,2017-07,276.0,,
rust-lang/rust,rust-lang,rust,2017-08,352.0,,
rust-lang/rust,rust-lang,rust,2017-09,355.0,,
rust-lang/rust,rust-lang,rust,2017-10,411.0,,
rust-lang/rust,rust-lang,rust,2017-11,387.0,,
rust-lang/rust,rust-lang,rust,2017-12,340.0,,
rust-lang/rust,rust-lang,rust,2018-01,407.0,,
rust-lang/rust,rust-lang,rust,2018-02,341.0,,
rust-lang/rust,rust-lang,rust,2018-03,459.0,,
rust-lang/rust,rust-lang,rust,2018-04,366.0,,
rust-lang/rust,rust-lang,rust,2018-05,429.0,,
rust-lang/rust,rust-lang,rust,2018-06,321.0,,
rust-lang/rust,rust-lang,rust,2018-07,466.0,,
rust-lang/rust,rust-lang,rust,2018-08,418.0,,
rust-lang/rust,rust-lang,rust,2018-09,348.0,,
rust-lang/rust,rust-lang,rust,2018-10,366.0,,
rust-lang/rust,rust-lang,rust,2018-11,396.0,,
rust-lang/rust,rust-lang,rust,2018-12,429.0,,
rust-lang/rust,rust-lang,rust,2019-01,374.0,,
rust-lang/rust,rust-lang,rust,2019-02,469.0,,
rust-lang/rust,rust-lang,rust,2019-03,453.0,,
rust-lang/rust,rust-lang,rust,2019-04,502.0,,
rust-lang/rust,rust-lang,rust,2019-05,548.0,,
rust-lang/rust,rust-lang,rust,2019-06,492.0,,
rust-lang/rust,rust-lang,rust,2019-07,537.0,,
rust-lang/rust,rust-lang,rust,2019-08,500.0,,
rust-lang/rust,rust-lang,rust,2019-09,538.0,,
rust-lang/rust,rust-lang,rust,2019-10,646.0,,
rust-lang/rust,rust-lang,rust,2019-11,540.0,,
rust-lang/rust,rust-lang,rust,2019-12,497.0,,
rust-lang/rust,rust-lang,rust,2020-01,562.0,,
rust-lang/rust,rust-lang,rust,2020-02,529.0,,
rust-lang/rust,rust-lang,rust,2020-03,667.0,,
rust-lang/rust,rust-lang,rust,2020-04,659.0,,
rust-lang/rust,rust-lang,rust,2020-05,713.0,,
rust-lang/rust,rust-lang,rust,2020-06,612.0,,
rust-lang/rust,rust-lang,rust,2020-07,663.0,,
rust-lang/rust,rust-lang,rust,2020-08,716.0,,
rust-lang/rust,rust-lang,rust,2020-09,749.0,,
rust-lang/rust,rust-lang,rust,2020-10,774.0,,
rust-lang/rust,rust-lang,rust,2020-11,603.0,,
rust-lang/rust,rust-lang,rust,2020-12,559.0,,
rust-lang/rust,rust-lang,rust,2021-01,650.0,,
rust-lang/rust,rust-lang,rust,2021-02,605.0,,
rust-lang/rust,rust-lang,rust,2021-03,601.0,,
rust-lang/rust,rust-lang,rust,2021-04,593.0,,
rust-lang/rust,rust-lang,rust,2021-05,597.0,,
rust-lang/rust,rust-lang,rust,2021-06,546.0,,
rust-lang/rust,rust-lang,rust,2021-07,588.0,,
rust-lang/rust,rust-lang,rust,2021-08,462.0,,
rust-lang/rust,rust-lang,rust,2021-09,504.0,,
rust-lang/rust,rust-lang,rust,2021-10,156.0,,
rust-lang/rust,rust-lang,rust,2021-11,557.0,,
rust-lang/rust,rust-lang,rust,2021-12,640.0,,
rust-lang/rust,rust-lang,rust,2022-01,618.0,,
rust-lang/rust,rust-lang,rust,2022-02,545.0,,
rust-lang/rust,rust-lang,rust,2022-03,670.0,,
rust-lang/rust,rust-lang,rust,2022-04,649.0,,
rust-lang/rust,rust-lang,rust,2022-05,620.0,,
rust-lang/rust,rust-lang,rust,2022-06,682.0,,
rust-lang/rust,rust-lang,rust,2022-07,746.0,,
rust-lang/rust,rust-lang,rust,2022-08,798.0,,
rust-lang/rust,rust-lang,rust,2022-09,742.0,,
rust-lang/rust,rust-lang,rust,2022-10,734.0,,
rust-lang/rust,rust-lang,rust,2022-11,775.0,,
rust-lang/rust,rust-lang,rust,2022-12,717.0,,
rust-lang/rust,rust-lang,rust,2023-01,732.0,,
rust-lang/rust,rust-lang,rust,2023-02,673.0,,
rust-lang/rust,rust-lang,rust,2023-03,733.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2015-01,88.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2015-02,64.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2015-03,90.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2015-04,93.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2015-05,69.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2015-06,63.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2015-07,88.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2015-08,63.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2015-09,85.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2015-10,193.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2015-11,147.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2015-12,88.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2016-01,76.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2016-02,112.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2016-03,66.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2016-04,66.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2016-05,57.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2016-06,52.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2016-07,95.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2016-08,108.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2016-09,125.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2016-10,143.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2016-11,89.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2016-12,102.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2017-01,49.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2017-02,113.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2017-03,98.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2017-04,62.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2017-05,72.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2017-06,185.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2017-07,110.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2017-08,103.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2017-09,102.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2017-10,97.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2017-11,92.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2017-12,75.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2018-01,85.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2018-02,91.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2018-03,72.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2018-04,72.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2018-05,65.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2018-06,108.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2018-07,193.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2018-08,116.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2018-09,137.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2018-10,130.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2018-11,92.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2018-12,96.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2019-01,74.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2019-02,153.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2019-03,122.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2019-04,102.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2019-05,153.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2019-06,129.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2019-07,196.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2019-08,202.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2019-09,151.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2019-10,215.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2019-11,218.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2019-12,150.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2020-01,232.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2020-02,117.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2020-03,123.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2020-04,170.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2020-05,168.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2020-06,274.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2020-07,168.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2020-08,146.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2020-09,113.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2020-10,118.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2020-11,137.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2020-12,77.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2021-01,115.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2021-02,145.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2021-03,106.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2021-04,111.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2021-05,68.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2021-06,165.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2021-07,121.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2021-08,127.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2021-09,189.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2021-10,41.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2021-11,200.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2021-12,145.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2022-01,139.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2022-02,153.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2022-03,245.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2022-04,146.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2022-05,146.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2022-06,179.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2022-07,153.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2022-08,154.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2022-09,167.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2022-10,127.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2022-11,176.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2022-12,105.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2023-01,166.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2023-02,117.0,,
scikit-learn/scikit-learn,scikit-learn,scikit-learn,2023-03,189.0,,
scipy/scipy,scipy,scipy,2015-01,86.0,,
scipy/scipy,scipy,scipy,2015-02,42.0,,
scipy/scipy,scipy,scipy,2015-03,64.0,,
scipy/scipy,scipy,scipy,2015-04,65.0,,
scipy/scipy,scipy,scipy,2015-05,72.0,,
scipy/scipy,scipy,scipy,2015-06,38.0,,
scipy/scipy,scipy,scipy,2015-07,55.0,,
scipy/scipy,scipy,scipy,2015-08,63.0,,
scipy/scipy,scipy,scipy,2015-09,45.0,,
scipy/scipy,scipy,scipy,2015-10,84.0,,
scipy/scipy,scipy,scipy,2015-11,56.0,,
scipy/scipy,scipy,scipy,2015-12,49.0,,
scipy/scipy,scipy,scipy,2016-01,79.0,,
scipy/scipy,scipy,scipy,2016-02,76.0,,
scipy/scipy,scipy,scipy,2016-03,60.0,,
scipy/scipy,scipy,scipy,2016-04,44.0,,
scipy/scipy,scipy,scipy,2016-05,38.0,,
scipy/scipy,scipy,scipy,2016-06,80.0,,
